我##他##我##我##他##她##他##我	我一直加他好友加不到，这个兄弟/小姐姐帮我拿了印章之后我找不到人了。。。如果有人认识他/她请让他同意一下我的好友申请可以吗。。。
	@宁波所-李望 好主意
	[图片]
	可以作为减肥的动力
	[心痛]
	嗯嗯
	退货或者放闲鱼上卖
	没人买么？
	有人想加入鸿雁舞蹈团吗？舞蹈团名额转让～
	@过程所-欧彦君 加好友！
	好
	好痛
	心累
	教一的讲座到现在还没有直播教室
	有没有小伙伴想把周一7.8节东区的英语A换到西区的周一7.8节（上面发错了[表情]）
	数据挖掘有群吗 还有信息论
	有没有小伙伴想把周一7.8节西区的英语A换到东区的周一7.8节
	有没有周日下午上知识产权的同学呀
	但是实际上并不知道情况是什么样的，现在去和回的票最合适的就1号和5号了
	不去茶卡差不多
	@基因组所-陈静 西宁塔尔寺日月山青海湖三天不够吧
	有没有人十一要去青海湖，求组团，方便拼车，1号出发，车票只有硬座了，请尽快联系，买票为重[表情]D1: 北京到西宁Z151 16:03-14:16D2.D3.D4:西宁-塔尔寺-日月山-青海湖(可能会去敦煌)D5:西宁到北京T176  12:05-9:37
	请问有选了  机器人学  的同学吗，有说作业 考试相关的事情吗？
	请问今天上午的算法课有群吗？
	请问上篮球课的体育馆是在东区吗
	销量就是正常的
	请问有经管学院的同学吗？
	@自动化所—刘家正 谢谢
	找不到淘宝客服
	如果这种情况应该怎么办
	请问下大家
	[图片]
	[图片]
	@一只圆圆的白地瓜
	一截卫生纸占一排
	有没有人上过功能基因组学呀？这门课怎么样[表情]
	下次就这么干。[表情]
	[表情]
	默默直接收书放讲台上就好了
	这种一占座占一排的人什么想法[表情]
	[图片]
	谢谢
	[好]
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	[图片]
	[图片]
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	@心理所-唐子煌 皮？
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	有人选科学数据管理与应用吗
	寻人：昨晚教2-205手捧汪曾祺散文
	没事
	不在时间区间
	哦哦 好吧 谢谢啊
	不能
	寻人：昨晚教2-205手捧汪曾祺散文
	[表情]
	寻人：昨晚教2-205手捧汪曾祺散文
	咱们国庆回去还能买学生票嘛
	寻人：寻寻昨晚教2-205手捧汪曾祺散文的人的人的人
	寻人：寻昨晚教2-205手捧汪曾祺散文的人的人
	寻人：昨晚教2-205手捧汪曾祺散文
	抽血那里
	寻人：昨晚教2-205手捧汪曾祺散文
	礼堂在哪里啊
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	话说课程网站的ppt怎么下载啊
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	据说2205附近聚集了两千多人呢
	[表情]同一条口令发两遍居然有两个红包
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	寻人：昨晚教2-205手捧汪曾祺散文
	嗯嗯谢谢
	还是邮箱@计算所-栗正隆
	好像是账号
	@雁栖湖学生会-胡晓琪-17级 这个默认密码是啥啊。。
	好的 谢谢啦
	公众号有课表查询
	[图片]
	有人推荐下不？
	好像有个国科大的公众号？
	问下 大家课表都是在哪儿整的啊
	好的
	嗯嗯好的
	只坐去过玉泉路
	[图片]
	那大家有没有坐过到后沙峪地铁站的
	23号
	不预约不刷卡也可以上
	选课到多少号？
	这样吗没试过呢
	人坐不满的时候司机好像也不管
	就是去圈存机预约，刷卡，上车就行@地质地球所-崔静怡
	@兰化所-朱玉花 谢谢
	好的  谢谢[表情]
	就这两个就够了
	校园卡和耳机？
	耳机
	请问英语分级考试是不是带校园卡就可以了？
	哦哦，好的，谢谢~
	不需要
	还是说不参与网络选课，直接上就可以了？
	人文系列讲座需要在选课系统中选吗？
	谢谢大果
	应该是的吧
	如果导师没有要求的话
	那就是修够之后 别的核心课不用设为学位课了是嘛[表情]
	学位课必须要修够学分，学分够了就不用选了
	看导师要求吧
	学位课应该不存在人多选不上的情况吧？
	哦哦，好的，谢谢~
	每节课都是不同的老师
	请问一下 明天系统处理选课的申请单的时候  是按照时间顺序来的么？还是随机？还是说   按学号之类的额
	中特的老师不是固定的
	哪个老师讲中国特色社会主义理论与实践研究比较有趣？
	不客气~
	然后找的相关的课程 点击课程名字 就可以了
	谢谢
	哦哦，看到了
	点学期课表
	[图片]
	大半夜楼下有人飙歌[表情]
	哪里？
	[图片]
	课程网站-选课系统-可选课表-点击选课名称
	在那个网页，没有看到[表情]
	那个选课的网页不是有么
	请问在哪里可以看选课的上课时间呢
	[图片]
	新的不去 旧的不来
	新的电脑正在修，老的电脑又坏了
	打扰了
	以上方法也可能引起100%的问题。
	[表情]
	重启可以解决50%的问题，重装可以解决80%的问题，重买可以解决100%的问题
	买
	重装个系统吧
	不行就一个字
	自己修[表情]
	计算所[表情]
	[表情][表情]，各位大佬，求问，咱们国科大哪里能修笔记本电脑
	哈哈哈哈哈
	@心理所—赵宁
	狗子还没睡啊
	@心理所 韩秋 才看到，一起上课呀～
	看起来就贼难
	果然都是[表情]
	[图片][表情]感觉这些很多都是D
	[图片]
	@深先院+李强云 厉害了
	可能是吧，看起来好像都挺难
	请问国科大门口的黑车的往返路线是？[表情]
	D？
	是不是博士的课
	有的课程的编号后面有个﹡是什么意思
	[表情]
	好的谢谢～
	没有
	有谁知道一个学期可以选几门公共选修课呢 有上限吗
	想问一下大家，N308教室，N是指哪个楼呢？
	@心理所 韩秋 感谢感谢
	不用谢~~
	[图片]
	谢谢
	大佬咋了？@心理所 韩秋
	@地湖所-某某
	@海洋所-李盟盟 今天刚用了2000W的吹风机没事。
	大家了解这个课程吗？望介绍，感激
	信息与通信工程学科一级学科核心课:矩阵论  编号101M1001H  3学分  叶世伟
	同求
	有没有电子学院的同学介绍一下矩阵论的课程怎么样？
	还说说自己想选啥选啥
	专业普及课是必须要选吗？
	请问一下，公选课统计分析与Stata应用课程怎么样？好过吗？
	好的谢谢谢谢[表情]
	数学的一级核心课
	不是
	专业学位课必须选本专业的么
	@海洋所_哩哩 可以改的，右上角好好看看
	哦哦[表情]
	L图书馆
	请问西区L-145是哪栋楼？
	谢谢～
	嗯嗯好的
	对于某一节课是这样，但是总容量是够的
	所以公共必修课是先到先得选满了就不能选了这个意思吗
	可能那个算作外语课？要到13号选吧
	有开课时间的那个表里小语种都没有啊
	日语初级明明春秋都有 但是秋季课程里找不到
	终于大概理解了套路
	晓得了
	对
	中关村在哪坐校巴
	所以抢的是 公共必修的时间?
	太难选了  课程时间冲突
	是的，按理说选修就不用抢了
	那还抢啥玩意
	专硕吗？
	选修是抽签
	需要7个学分的公公学位课是哪些呢
	那啥 选修课是先到先得还是抽签?
	很多专业课是选不满的
	可能需要吧。有的开卷考试应该挺多人选吧
	肯定不得用啊
	专业课需要抢吗。。
	一般自己的专业课都不用抢吧
	不客气！
	数学课会不会抽签或抢课。。。
	谢谢啦
	公共选修是抽签
	游泳课是需要抢的吗
	嗷嗷。谢了
	那种限制人数的  后面都有写人数
	不是
	专业课也是抽签吗
	超出名额了就抽签 好像强不强都一样的吧
	不是抽签吗
	所有课是抽签还是抢课啊
	不是的
	是这个意思么
	就大家都一样的?
	感觉要炸了
	大佬们这个学期选几门课？
	是的吧
	自然辨证是春季上吧
	有大佬知道地理信息科学-A和地理信息科学-B的区别吗
	后面的学分是错的。。不要在意。。
	厉害了
	谢谢
	[表情]好吧
	图书馆
	L
	（1）自然辨证法概论（1学分）（2）中国特色社会主义理论与实践研究（1学分）；（3）人文系列讲座（1学分）；（4）硕士学位英语（英语A，3学分）
	西区L-145是哪里啊，哪栋楼
	不是应该给信息打码吗[表情]
	学硕秋季学期除了中国特色社会主义还有啥公共必修课么
	捡到一张卡，帮忙找找失主
	马赛克很真实
	不同的班只是上课时间地点不一样，讲课的老师每周一换，一周内一般是一个老师给全部班讲一样的内容
	[图片]
	那个啊
	学长们
	话说中国特色社会主义理论推荐哪个老师的
	第二周开始是下下周还是下周
	怕在宿舍做饭触发烟雾警报
	相关即可
	专业是模式识别，数学能不能当专业学位课？
	或者说烟雾报警器的阈值比较高
	没有吧，宿舍有人抽烟都没事
	有吧
	宿舍有烟雾报警器吗
	所以说限制不是1200w
	@福建物构所-陈文发 别闹。。。据说好像是课后的小论文之类的
	三档就断电
	[图片]
	那就木问题
	刚才没跳闸哎哈哈哈哈哈哈
	@海洋所-李盟盟 用过1200w吹风机
	噗
	再把闸按下来就可以了
	只跳自己屋子的吧
	跳闸
	如果断电会怎么样
	。。。。
	有没有人在宿舍用过功率大于1200w的东西
	好的谢谢～
	@长光所-孙璇
	[图片]
	@声学所-王奉天 ...是不清楚会拓展到什么方向去...
	[表情]那么快呢吗
	京东上买，明早就到了
	有人知道学校里哪里有卖usb网线转换器的吗？
	[表情]
	是可以使用手机电脑
	大开卷是可以互相问吗
	有大佬知道课堂开卷和大开卷的区别吗
	不是徒步还有小车推着嘛
	大佬们多说几句，是不是徒步鸦？ﾍ(･_|
	怕是什么奇怪的课[捂脸]
	是徒步就还ok啊[表情]
	是徒步不
	去北欧
	[表情]
	在操场
	关于选课，想求助一下大佬体育课里《北欧行走与拓展》，是个什么路子的课[表情]，徒步吗？
	毫无压力
	正常写
	90分钟够用吗
	认识
	@北京植物所～申丽丽 这儿
	昆明动物所的同学
	有人认识吗？在东区操场
	[图片]
	不用悄悄
	直接放口袋也可以
	厉害了
	[图片]
	嗯
	带过去的手机有放得地方吗?放在讲台?
	谢谢
	提前半小时进入
	需要
	英语考试需要提前进进教室等吗?
	哦哦，谢谢啦[表情]
	估计是北京开会v6上不去吧
	宿舍里可以用2000w的吹风机吗？
	昨天试了试登不上去
	有人能登ipv6了吗？
	[图片]
	thx~
	谢谢
	七点吧
	校车最早一班是几点的
	目前好像是的
	只能在那个机子上预约嘛
	那晚上来试试
	哦哦
	今天早上才约到
	户口迁移证没交的交哪里啊
	晚上六点更新吧
	昨天也提示只能预约5号之前
	不行
	昨天可以预约吗
	但昨天也提示的只能预约5号之前的
	明天应该就可以
	那6号要多久才能预约[表情]
	只能约五号之前的
	这是怎么回事
	[图片]
	+1
	有人预约校车成功过吗
	请问西区的快递地址是?[表情]
	谢啦[表情]
	谨记国科大校园网ip地址
	210.77.16.21
	有没有同学需要洗衣卡的啊，买重了[表情]
	连联通那个网，一连马上就跳出来登录界面，就这ucas不跳
	手机问题吧。。打开浏览器找个网页进去就出来了
	为什么手机连ucas一直不跳那个登录界面啊
	是
	真按时间？
	按时间算的当然不放水也扣
	废话。。
	插一下扣一分，
	不放水也扣
	不要那么暴力
	[表情]
	每十几秒扣一次
	时间
	1800w真的没问题？
	这个洗澡的水到底按什么扣费
	同志们，小冰领被子的那个在哪呀！
	要回市区怎么办呢
	后天没有校车吗。。。
	西区快递地址是?[表情]
	好嘞
	卡丢在了2公寓打水的地方
	@大气所 董鑫
	哥们
	[图片]
	不知道[表情]
	怎么这么多丢卡的[表情]
	有人认识这位同学吗
	[图片]
	谢谢
	嗯
	@信工所-李根 是非空调插座吗？
	用了几天了没什么问题
	1800w电水壶
	想问一下大家哪里有卖面包甜点的地方?
	能带动空调
	想问一下[表情]宿舍限电吗 1200w电吹风热风档能用不
	[图片]
	[图片]
	[图片]
	[表情][表情]
	[图片]
	群里还有，不是所里，打错了
	[图片]
	是心碎的感觉
	[图片]
	不是心动的感觉
	[表情][表情]
	[表情][表情]
	这个名字好熟悉
	是心动的感觉嘛
	@生物物理所，航航，北京 为啥有种被莫名撩了的感觉。。。
	[表情]
	[图片]
	[表情][表情]
	[图片]
	彬彬
	看见了  傻逼
	不断
	话说雁栖湖宿舍断不断电鸭？
	[表情][表情]
	有NFC才可以
	一卡通不能用支付宝充？
	下一个
	m欸有
	再确认一下，明天有没有接送的校车呢？[表情]
	可以
	寝室吹风机可以用吗
	只是预约的票享有优先权而已
	可以啊   不预约有空座位就可以刷卡坐
	那真的不能了……
	网上预约
	能告诉下不
	怎么预约票[表情]
	不可以，先要预约票，乘车的时候刷卡才可以坐车
	刷校园卡
	校车怎么预约呀
	那班车是必须刷卡乘坐吗？还是可以用车票或者现金呢？
	地铁卡打折吗...
	嗯嗯聪明
	到时候再让外校的坐
	那应该可以用别人的预约吧
	校车要预约呀 外校没法预约
	比如同学什么的
	平时，外校人士可以乘坐校车吗？
	@紫东所～冯航涛 好吧
	@沈阳生态所-李迪康 安卓手机带nfc大部分应该都可以充值吧
	群里有文件
	有了解的同学能现身答个疑么
	刷脸能过就别刷卡
	是照常报道，完后再交要求的那些材料吧
	想问一下 申请学费缓交，到学校后怎么报道啊
	充值的呀
	有没有给地铁卡
	学校旁边
	只是没打折
	不推荐学生卡，充值不能在任意网点充值，地铁也没有打折
	公交卡可以坐地铁
	不能坐地铁[表情]
	那个不能坐地铁
	开了学 学校会统一办理学生公交卡的
	[表情]能用么
	[图片]
	？？？为什么[表情]
	嗯
	还浪费了10块钱[表情]是最近俩月的事，可能是为了统一弄成易通行？
	[表情]
	[表情]
	@经管院-陈实 可能是手机坏了
	没阉割
	小米的nfc很强啊
	手机就是公交卡
	[图片]
	可以充钱
	小米的还可以啊
	没有啊
	百度一下
	友情提醒小米的nfc最好不要用了
	[表情]
	安卓还不清楚[表情]
	肯定要申请绑定的
	安卓呢
	iPhone的就在Wallet里申请
	[图片]打开NFC就可以直接用吗
	手机直接绑就好了吧
	北京地铁用NFC的电子APP是什么
	能用硬件组模解决绝不占用网络与内存[表情]
	开app占用的后台肯定比nfc高[表情]
	Applepay无所不能（喊破音）
	[表情]
	[图片]
	两个电子卡
	办卡的朋友
	一张实体卡，两个电子卡
	无所畏惧
	拥有三张公交卡的男人
	[图片]
	买张实体卡备着 平时用手机
	[图片]
	地铁卡买了一张100块，就用两次坏了，啥都刷不出来，人说还得去公司那才能处理，贼气
	nfc没电也可以吧
	而且评论说，会刷不了
	手机没电了怎么搞
	兄弟们   还是来个公交卡吧
	这个也可以吧？
	[图片]
	公交不能用
	直接用支付宝支付
	在支付宝授权就行
	不过好像只能在刷二维码的线上用
	好的，搞一个搞一个
	直接充钱就行
	就直接？
	嗯
	易通行什么也不用开通？
	就是坐地铁的啊，
	关键是人多   过安检要排队
	地铁下载个易通行软件，可以直接刷二维码，很快很方便
	没事，首都，啥都可以理解
	@地学院-王大伟 哦 对了   排队的不是买票的   是乘车的吧[表情]
	不过iPhone和Apple Watch不能同时绑定一个号
	@地学院-王大伟 因为开学季  人太多了
	[图片]
	支持北京公交
	@地学院-王大伟 不清楚 没遇到过这种情况 人虽然多 其实排队一会儿就好了
	iPhone6以后都可以
	有nfc的安卓手机也可以尝试虚拟公交卡
	易通行可以 刷二维码
	易通行比较靠谱
	apple pay也要开北京一卡通
	Apple pay好像不行
	是不是可以Apple Pay
	进去要刷票或者公交卡啊
	可以先现在个易通行
	下载
	北京站是的
	地铁站向来人多
	上次去了一次，北京火车站的地铁票必须在站外买？
	@地学院-王大伟 办卡很快啊  又不用登记啊啥的   直接交钱领卡走人。。。
	北京一直都很多人
	漏刷扣全程而且无折扣
	有很多自助的机子也可以去人工买
	对呀，肯定是那个时候办啊，不然再到地铁站不一定啥时候了
	@物构所-叶黄黄 暑假做社会实践的时候去了云南，当时下了水，感觉真的是   头皮发麻
	好的吧
	漏刷扣全程
	漏了好几次没刷
	上车刷卡，下车再次刷卡
	可以共用吗
	北京地铁卡
	http://url.cn/559CS9c
	头晕恶心
	在水里瑟瑟发抖
	自从某次作死下8度的泳池里游泳以后已经对低温症状有了一定的认识
	[图片]
	[表情]
	还是有点冷
	室内的
	冬天游泳有点爽
	哗哗的
	那个西北风一刮
	比较舒服
	冬天游泳馆人少
	冻得要死。
	是的
	冬天在宿舍洗特别爽
	谁知道申请不住宿舍的不
	后来单间也成了两块钱。
	[图片]
	没什么不习惯的
	澡堂闷的慌
	澡堂捡肥皂吗
	澡堂全是汉子
	宿舍可以用热水壶吧
	怎么打
	喝的热水
	热水壶
	买吧
	那喝的水怎么办
	没有喝的热水供应吗
	打扰了
	都用地下水
	真-山泉水
	反正北京冬天宿舍区只能算凉水
	  沈阳怎么可能没暖气
	[表情]
	吧
	宿舍楼的凉水比其它凉水要暖
	在重庆一年四季都是冷水
	只要有水就不愁
	[图片]
	冬天的冷水 是真的透骨
	   哇
	没事
	@紫东所～冯航涛 谢了老哥
	冷水直接搞啊
	 冬天夜晚事先打好热水 早上洗脸
	[图片]
	建行？
	 这就体现暖水壶的作用了
	@听老妈的话 要快快长大 955330？
	-2℃[表情]
	就是干
	慌啥
	宿舍的水冬天又不是零度的
	卡初试密码是啥？老哥们
	中医讲的
	夏天一天一次，冬天一周一次
	洗多了对身体不好
	冬天冷水澡可以的，锻炼身体
	暖气管的热水可以偷接出来吗
	冬天一周一次把
	洗脸池的那个水龙头有热水吗
	[图片]
	      冬天基本三天洗一次
	[图片]
	基本没问题
	没人烧？
	岂不是冷死
	     北方比较干燥啦 其实两天洗一次
	冬天肿么办
	不知道啊
	为什么会没有热水？
	洗头嘛[表情]
	早上洗澡的习惯？那夏天晚上睡得着吗
	[图片]
	还好没有早上洗澡的习惯
	改掉这个习惯[表情]
	[图片]
	早上 洗冷水澡
	心疼大佬
	一餐一不小心就20+
	[图片]
	一个荤菜10块钱
	所里的饭是真的吃不起
	[图片]
	说多了都是泪
	存钱省吃俭用 娶媳妇[表情][表情][表情] 省吃俭用 以后回所里吃饭呀
	先进院贵爆
	先进院的饭吃不起[表情]
	 不贵倒是不贵
	早餐应该会更少一点呀
	[图片]
	[表情]
	 那意思
	......[表情][表情][表情]
	本科三素一荤菜五块五
	[图片]
	比所里便宜多了
	还好
	4块左右？
	[图片]
	普遍菜价在多少钱
	也不便宜啊……
	小米粥免费
	2个菜6.4，饭0.5
	这样一份饭菜多少钱？
	比公费师范生都便宜？
	正经饭菜？有木有小吃什么的
	便宜说明恩格尔系数低哈哈哈
	这样一份饭多少钱？
	[图片]
	不过便宜
	看起来……有点不大行啊
	逛了几圈，食堂的菜一般
	食堂的饭？
	[图片]
	emmmm
	停水
	停水？？？？
	[表情][表情]
	[表情]
	二战确实还来得及
	[表情]停水？！
	都是单人间
	[图片]
	二战还来得及
	[表情]
	还断水
	求
	请各位问有没有代送快递的联系方式呀
	[表情]
	想请问如果在东区，邮政可以找谁代取或者送货上门吗
	[图片]
	呃私聊私聊～
	真的(//∇//)
	东区经常停水
	安检人员开包特意拿出来瞅了一眼，放回去了
	[图片]
	这么巧？
	听学长们说东区的水伤不起
	没有
	据说是
	[表情][表情][表情]
	听说东区经常停水
	表情收了
	[图片]
	收到收到[表情]@海洋所-王鑫
	4在东，7在西
	请问公寓4，7单元在东区还是西区
	[表情]
	嗯！！！！
	这就是男生和女生的差别[表情]
	可以可以啊
	坐上以后还蛮快的，就是等费劲
	@先进院-朱土金 @软件所-苏静 感谢啦，小黑车没找到，等到了H58
	60还行
	恐怖，哪儿来这么多东西[表情]
	呃
	18公斤，90
	山西的
	那还挺便宜
	[表情]都是经验嘛哈哈
	就往北京寄贵
	刚出去寄了百世回来
	优秀
	[图片]
	快递寄的优速，人给送到宿舍楼里头
	易碎
	嗯玻璃瓶稀碎
	昂
	简单来说压力罐装容器类不能带对吧？
	[图片]
	刚寄的德邦
	[图片]
	？？？
	@信工所-栗子 水液体能寄）
	好吧，再拆行李箱撤了吧
	指甲油好像限制在几毫升可以
	但有的火车站也不管
	是的，喷雾，发胶千万别带哦
	喷雾不行
	呃，喷雾不能进地铁吗
	怕了
	电脑充电器，水乳啥的都可以的
	喷雾不行
	发胶和防晒喷雾不可以带，这种易爆炸
	化妆品的快递？
	那快递还能寄进来吗
	不知道真的假的
	反正要是扣，就不坐了[表情]
	[图片]
	[图片]
	没那么严，想多了
	有一瓶500ml的卸妆水
	喝一口
	洗发水和洗面奶会有要求吗？
	说是瓶瓶罐罐20kg以内都可以
	护肤品有没有容量要求啊[表情]
	哦哦希望不会被扣下  说北京地铁查的很严……
	12306客服说可以带护肤品
	假的吧
	电脑充电器？？？
	发胶有问题
	电脑充电器会被扣！！！！
	不知道真假
	啊！这
	？？？
	很无奈
	呃听同学说在地铁站被扣了电脑充电器
	洗发水和水乳没问题
	地铁都不行？
	每个站可能查的程度不一样，有过的有被扣的
	只知道发胶会被扣下[表情]
	谢谢啦～
	酱紫
	具体哪不清楚，估计也不难找
	玉泉路校区
	那等车点还是礼堂西侧那边吗
	哦哦
	这是平常，迎新两天每天至少几十辆
	不是
	是按照这个时间表吗
	坐满发车
	早上7点到下午5点半
	[图片]
	30号玉泉路到雁栖湖的校车都有几点的呢？
	30.31有
	有没有人知道这几天的校车是啥情况~
	不安全吧
	[图片]
	五块就到学校门口了
	H58好像半小时一趟
	H58遥遥无期
	从怀柔城区到雁栖湖学校有没有知道怎么过去方便的同学
	哦[表情][表情]
	学校里面有没有可以拉行李的那种推车。。
	这个地址可以吗？
	[图片]
	棒
	哈哈
	还有电梯这么厉害/拍手
	哦哦，谢谢
	有电梯
	楼梯？
	请问宿舍楼是几层？
	首推玉泉路坐校车，其次时间点合适的话黄土店坐京郊铁路到怀柔北，最后才是公交来回倒还得等车
	下午4点？到几点呀？
	4点后
	麻烦问一下、宿舍淋浴的热水是全天的吗？还是哪个时间段才有热水呢？
	东西不多就坐公交吧
	直接打车过去肯定300+了
	噗
	打车的话
	小伙伴们知道从北京南到雁栖湖校区大约多少钱吗
	暴风哭泣
	那估计换不到了
	想要5号晚上以后的[表情]
	[表情]
	不要
	2号上午要不要
	 只有2号的
	[表情][表情]
	没有后面的
	[图片]
	不要晚上
	换几号啊
	需要后面的
	4号晚上
	[表情][表情]
	2号晚上要不要
	@帛翾 几号呀
	真的没有人吗[表情]
	信息门户网站注册个人信息要怎么操作的
	有人，换考试时间吗[表情]
	这是缓交要填的表，贷款又不是缓交。菜鸡
	生源地的不需要
	[图片]贷款的话再需不需要填写这张表了？
	申通快递是不是会直接送到东区近邻宝呢？
	好的
	p6免流
	开学好像有
	ipv6不费流量吗
	学校有没有那种运行李的小推车[表情]
	好吧
	所以耗费流量的尽量走ipv6
	然后1g1元
	每个月送10g
	没有
	校园网不是学校的吗
	什么套餐
	校园网是没有套餐这一说吗？
	好的
	东西区都有
	天猫超市快递离哪个区近
	东区近邻宝可以放3天吧
	学校是学校的开学典礼
	所里有所里的开学典礼
	改成5号了，老师刚才通知的
	好的谢谢~~
	统一去，穿院衫
	嗯嗯
	大家应该是同一天吧
	8号
	哦哦
	习惯早上洗澡的人怎么办[图片]
	[表情]
	[图片]
	一二十分钟到了
	[图片]
	[图片]
	早上怎么办/颤抖
	哈哈
	@先进院-朱土金 在86路
	在群里看到过
	要不要选点到点的，还是送到网点就行？
	大家有用德邦的吗？
	才有
	   好像是下午4点以后？
	刚刚看到一个也去庙城东
	只有晚上有？？？
	妈诶
	突然插一句浴室的热水是晚上才有吗？
	迁户口这件事情，自己开心就好了
	[图片]
	有没有人现在在916路快车上的
	突然紧张卸妆水500ml的可以吗
	城市户口能回去
	[图片]
	今天剪刀被扣了.....
	必须喝完，只能带空瓶子
	[图片]
	现在
	基本迁不回去的
	液体试喝
	这样子啊[表情]
	迁吧，要自信自己毕业以后能拿到北京户口
	黑户是因为自己没按照规定时间操作吧
	[表情][表情][表情]
	洗面奶、防晒霜都有在高铁被扣的
	喷雾全部扣，雅漾那个
	农村户口挺好的[表情]
	没用还有风险
	高铁也不会
	不敢弄集体户口了
	不会
	。。。[表情]
	很有可能
	乳液比较危险
	高铁会吧，普通列车没问题
	上不了车吧
	能上车就不会扣
	火车站
	再看看gpa
	不会迁不会去吧？
	但还是看paper
	可能会看本科gpa
	paper大于一切
	可怕
	看文章
	出国看研究生gpa吗
	吧？
	只不过第二次是实打实的70
	嗯嗯
	[表情]
	直接变成黑户
	要求是一样的
	[表情]有刷完gpa然后退学这种操作嘛
	而且有的地方还可能回不去原籍
	两次考分数应该差不多吧
	[表情]
	没用啊
	全都理解错了
	精读几个abstract或者introduction语感就上来了
	[表情]
	[表情]
	@紫东所～冯航涛 [表情][表情]
	研究生了gpa还有用吗
	研究生绩点有什么用？
	总比没事干强
	拉绩点就不好了
	那就看几篇文献吧
	那买房呢（虽然现在感觉有点不可能）
	根本不想考
	啥都没复习
	那还是好好准备吧
	假的
	无所谓了，反正摇到也买不起车
	结课有翻译和作文
	本来集体户口就没用啊
	分级考试和结课考试哪个难些？[表情]
	这个。。。
	可以
	没用啊
	可以吧
	能不能弃考啊
	没动
	大佬们现在都没题做，因为题都做完了
	不是集体户口吗
	搞科研的谁还没读过几篇论文啊
	不至于不至于
	gg
	两年没做题了
	拿捏不来阅读速度
	太久没做题了
	就是
	能不能一边听力一边做阅读
	哇
	还有那种单选题，词义相近的选
	时间应该蛮紧张
	没可能的
	刺激啊
	听力时间固定
	怕是做不完
	2120个人中一个
	刺不刺激
	[表情]
	选词啊
	还有听力啊 完型啊
	就九十分钟
	不啊
	全是阅读吗
	放弃了
	很吓人
	30个题
	五篇阅读
	买个本书还没看
	居然还有阅读
	[表情]
	刷不刷都一样
	尼摇了嘛
	算了
	没阅读
	驾照+北京户口
	没事刷刷题
	大佬们，那个系统好像有自主训练
	晚上最迷糊…
	下午最迷糊[表情][表情]，大佬果然大佬
	可以摇
	万一早上起不来[表情]
	集体户口好像不能摇号[表情]
	可以参与摇车号吗
	too
	学生可以异地办证啊
	看来得选个耳机多的....
	这是迁户口最主要的原因
	可以退啊[表情]
	很麻烦
	没迁户口只能回去办签证
	就是不知道在北京办签证会不会麻烦
	考完回来睡一觉啥都忘了[表情]
	今天早上六还很多
	除了可以摇号
	同觉得没必要
	大佬们总是先人一步
	大佬们都忘记还有这事
	好像没太大必要
	弱弱的问大家一句，把户口挪到北京有必要吗
	大佬们都是到最后才考
	蛤？
	早死早选课
	看出来了@未来—Jelly [表情]
	在这个群里不好问
	后几天的都被抢光了
	随大流
	dalao一般都是想早点考完早点结束
	哈哈 2号晚上八点[表情]有不
	盲目跟风[表情]
	[图片]
	2号10点第一场有吗
	好哒 谢谢[表情]
	蛤？
	有的教室有
	哦哦 不是自带耳机？
	二基本没耳机
	一的耳机多
	一耳机有的是好的
	怎么感觉大家报一的更多  。。。。
	不是 学院一南楼要不学院2好么。。。
	约。。约考
	货拉拉
	约什么？
	2号晚上有约的嘛!
	………
	赶紧改了
	天上掉下来的车吗
	教育？
	啥
	什玩意
	或者找志愿者小姐姐帮忙
	[图片]
	[表情]
	没有的就别说话吗
	[图片]
	[图片]
	[表情][表情][表情]
	[图片]
	然后就去玩了
	@过程所 刘洋 身高[表情]
	没
	没有，下一个
	[表情][表情]
	     二号是早死早超生
	上午不热 感觉人有精神
	[表情]并不觉得
	有没有人在这里的
	五号下午还有几个名额
	[表情] 报二号其实感觉是真的最舒服
	http://url.cn/5vNr6TX
	好的...
	@Shine. 有的
	   报五号吧
	然后成了好朋友
	咋了@信工所-黑哥
	明天就可以报考了
	现在只是报名而已
	   OK
	啊
	在学校第一次见到床垫[表情]
